MAX913CSA	from hqew, 现货 正润电子	MAX	10+	88	SOP8
MAX921CSA	from hqew, 现货 正润电子	MAXIM	0520+	1677	SOP-8
MAX924CSE	from hqew, 现货 正润电子	MAX	10+	309	SOP16
MAX931CSA	from hqew, 现货 正润电子	MAXIM	1107+	3395	SOP8
MAX933ESA	from hqew, 现货 正润电子	MAX	10+	71	SOP8
MAX934CSE	from hqew, 现货 正润电子	MAXIM	0205+	111	SOP16
MAX944ESD	from hqew, 正润电子	MAX	10+	1206	SOP14
MAX953ESA	from hqew, 现货 正润电子	MAXIM	0107+	4	SOP
MAX961ESA	from hqew, 现货 正润电子	MAXIM	0718+	768	SOP8
MAX965ESA	from hqew, 正润电子	MAX	10+	11	SOP
MAX9685CSE	from hqew, 正润电子	MAX	10+	1225	SOP16
MAX9687CSE	from hqew, 现货 正润电子	MAX	10+	36	SOP16
MAX973CSA	from hqew, 现货 正润电子	MAX	10+	1765	SOP8
MAX984CSE	from hqew, 现货 正润电子	MAX	10+	60	SOP16
MAX985ESA	from hqew, 现货 正润电子	MAX	10+	111	SOP8
MAX989ESA	from hqew, 现货 正润电子	MAX	10+	115	SOP8
N0100166	from hqew, 现货 正润电子	ALLEGRO	0842+	64	SOP
N80C186-16	from hqew, 现货 正润电子	INTEL	05+	4	PLCC
N80C186XL20	from hqew, 现货 正润电子	INTEL	11+	58	PLCC68
NDS8434A	from hqew, 现货 正润电子	FAIRCHILD	0124+	228	SOP8
NDS9410A	from hqew, 现货 正润电子	FAIRCHILD	01+	211	SOP8
NT5DS32M16BS-5T	from hqew, 现货 正润电子	NANYA	07+	514	TSOP
OCC8001-01	from hqew, 现货 正润电子	AMS	0146+	1	SOP
OP07AZ/883	from hqew, 现货 正润电子	PMI	1026+	38	DIP8
OP07CD	from hqew, 现货 正润电子	AD	SOP	35	03
OP113E	from hqew, 现货 正润电子	AD	SOP	22	0112
OP27GSZ	from hqew, 现货 正润电子	AD	1113+	35	SOP
OP37AZ/883	from hqew, 现货 正润电子	AD	10+	27	CDIP
OPA2227UA	from hqew, 现货 正润电子	TI	0428+	46	SOP
OPA2277UA	from hqew, 现货 正润电子	TI	0412+	374	SOP-8
OPA277UA	from hqew, 现货 正润电子	BB/TI	4A265	67	SOP
OS81050AQ	from hqew, 正润电子	OASSIS	1342+	480	0
OXUF924DSB-FBAG	from hqew, 现货 正润电子	OXUF	1047+	37	BGA
P0080SA	from hqew, 现货 正润电子	DIDOES	08+	30	DO
P2503NVG	from hqew, 现货 正润电子	NIKOS	10+	6	SOP8
P4SMA480A	from hqew, 现货 正润电子	VISHAY	11+	80	SMA
P5806NVG	from hqew, 现货 正润电子	NIKOS	10+	3	SOP8
P82B715TD	from hqew, 现货 正润电子	NXP	0817+	31	SOP8
PA02M	from hqew, 现货 正润电子	APEX	0138+	30	CAN
PBL38112/1	from hqew, 现货 正润电子	INFINEON	05+	8	SOP
PBM9844	from hqew, 现货 正润电子	ERICSSON	11+	20	DIP28
PC817	from hqew, 现货 正润电子	SHARP	06+	180	DIP
PC817C	from hqew, 现货 正润电子	SHRARP	12+	170	SOPDIP
PC87200VUL	from hqew, 现货 正润电子	NS	10+	226	QFP160
PCA82C250	from hqew, 现货 正润电子	PHILIPS	0645+	461	SOP
PCD3312CT	from hqew, 现货 正润电子	PHILIPS	10+	102	SOP
PCF2129AT	from hqew, 现货 正润电子	NXP	1003+	5	SOP16
PCF8593T	from hqew, 现货 正润电子	NXP	10+	44	SOP
PCI9054-AC50PI	from hqew, 现货 正润电子	TI	0905+	1	QFP
PCT25VF080B-80-4I-S2AE	from hqew, 现货 正润电子	PCT	12+	650	SOP
PCT303	from hqew, 现货 正润电子	PCT303	0108+	156	SOP16
PEB2091N	from hqew, 正润电子	INFINEON	10+	1209	PLCC
PEB2245N	from hqew, 现货 正润电子	INFINEON	10+	158	PLCC44
PEB3265FV1.5	from hqew, 现货 正润电子	INFINEON	0933+	1	TQFP64
PIC12C508A-04I	from hqew, 现货 正润电子	MICROCHIP	0207+	22	SOP8
PIC12C508A-04I/P	from hqew, 正润电子	MIC	11+	2000	DIP
PIC12LCE519-04I	from hqew, 现货 正润电子	MICROCHIP	0039+	14	SOP8
PIC16C66-I/SO	from hqew, 现货 正润电子	MIC	SOP	1046	0052
PIC16F883-I/SO	from hqew, 正润电子	MIC	11+	1500	SOP
PIC16FR711	from hqew, 现货 正润电子	MICROCHIP	0102+	19	SOP
PM156Z	from hqew, 现货 正润电子	AD	10+	47	DIP
PM4388-RI	from hqew, 现货 正润电子	PMC	0538+	280	QFP
PN133T	from hqew, 现货 正润电子	VAI	0645+	38	BGA
PPC405EP-3LB266C	from hqew, 现货 正润电子	AMCC	10+	36	BGA
PS72515	from hqew, 现货 正润电子	TI	07+	138	SOT223
PSB21150FV1.4	from hqew, 现货 正润电子	Infineon	0825+	64	QFP
Q1900C-1S3	from hqew, 正润电子	QUALCOMM	10+	356	QFP100
Q2334C-50N	from hqew, 现货 正润电子	QUALCOMM	10+	450	PLCC68
QS3257S1	from hqew, 现货 正润电子	IDT	0147+	189	SOP16
R103G25	from hqew, 现货 正润电子	TI	07+	3	SOT223
R1LV0408CSB-7LI	from hqew, 现货 正润电子	HITACHI	0724+	7	TSOP32
REF02C	from hqew, 现货 正润电子	AD	0103+	64	SOP8
REF02CSA	from hqew, 现货 正润电子	MAX	10+	115	SOP
REG103UA-A/2K5	from hqew, 现货 正润电子	TI	0544+	1570	SOP8
RTD2523-LF	from hqew, 现货 正润电子	REALTEK	0724+	14	QFP
RTL2830	from hqew, 现货 正润电子	REALTEK	0623+	110	TQFP64
RTL8139DL	from hqew, 现货 正润电子	REALTEK	0841+	1336	QFP
RTL8169S	from hqew, 现货 正润电子	REALTEK	10+	119	QFP128
S29GL512P10TFIR10	from hqew, 现货 正润电子	SPANSION0	0917+	239	TSS56
S3C2500B01	from hqew, 现货 正润电子	SAMSUNG	0621+	3	BGA
S80C188EC25	from hqew, 现货 正润电子	INTEL	0343+	2	QFP
S82595FX	from hqew, 现货 正润电子	INTEL	0445+	33	QFP
SAA7104E	from hqew, 现货 正润电子	PHILIPS	0215+	84	BGA
SAA7114H/V2	from hqew, 现货 正润电子	NXP	10+	21	QFP
SAA7114HBE-S	from hqew, 现货 正润电子	NXP	0921+	12	QFP100
SAA7115HL	from hqew, 现货 正润电子	NXP	0906+	28	QFP
SAB-C161PI-LF	from hqew, 现货 正润电子	infineon	0734+	9	QFP100
SAE81C90E13	from hqew, 现货 正润电子	SIEMENS	10+	584	PLCC44
SAF82538H-10V3.2	from hqew, 现货 正润电子	INFINEON	0238+	415	QFP
SAF-C165-L25F-CU	from hqew, 现货 正润电子	INFINEON	1012+	10	TQFP100
SAK-C164SL-8RM	from hqew, 现货 正润电子	infineon	10+	1012	QFP80
SC1405B	from hqew, 现货 正润电子	SC	05+	46	TSSOP
SC1405D	from hqew, 现货 正润电子	SC	06+	98	TSSOP
SC1471TS	from hqew, 现货 正润电子	SC	04+	19	TSSOP
SC1486AITST/ITS	from hqew, 现货 正润电子	SC	05+	434	TSSOP
SC1541CS-3.3	from hqew, 现货 正润电子	SEMTECH	0351+	10	SOP8
SC1544TS	from hqew, 现货 正润电子	SC	04+	12	TSSOP
SC1565IS-2.5	from hqew, 现货 正润电子	SEMTECH	06+	167	SOP8
SC2000	from hqew, 现货 正润电子	LSILOGIC	0503+	198	PLCC
SC2516ML	from hqew, 现货 正润电子	SEMTECH	10+	66	QFN
SC2612E	from hqew, 现货 正润电子	SEMTECH	06+	46	SOP8
SC2643TS	from hqew, 现货 正润电子	SEMTECH	0323+	4	TSSOP
SC37122Q	from hqew, 现货 正润电子	SC	04+	154	TSSOP
SC413	from hqew, 现货 正润电子	SC	06+	59	TSSOP
SC452	from hqew, 现货 正润电子	SEMTECH	10+	179	QFN
SC486IML	from hqew, 现货 正润电子	SEMTECH	10+	43	QFN
SC604A	from hqew, 现货 正润电子	SEMTECH	10+	85	QFN
SC801	from hqew, 现货 正润电子	SEMTECH	10+	86	QFN
SCA2096A3EL	from hqew, 现货 正润电子	SC	0045+	54	SOP
SED1335FOA	from hqew, 现货 正润电子	EPSON	10+	325	QFP59
SED1335FOB	from hqew, 现货 正润电子	EPSON	10+	104	QFP60
SG2524BDW	from hqew, 现货 正润电子	LINFIN	0810+	385	SOP
SG3525AN	from hqew, 现货 正润电子	ST/ON	1203+	51	DIP
SI30059	from hqew, 现货 正润电子	SILICONIX	0530+	3663	SOP
SI3014-KS	from hqew, 现货 正润电子	SIS	0142+	46	SOP16
SI4431ADY	from hqew, 现货 正润电子	SILICONIX	0692+	1080	SOP
SI4432	from hqew, 现货 正润电子	Silicon	12+	5	QFN
SI9934DY-TI	from hqew, 现货 正润电子	SILILONIX	9742+	2156	SOP-8
SII9134CTU	from hqew, 现货 正润电子	SILICON	0923+	63	QFP
SIL504CMG208	from hqew, 现货 正润电子	SILICONLM	10+	50	QFP208
SK56B	from hqew, 现货 正润电子	MIC	T70	100	SMC
SL560C	from hqew, 现货 正润电子	PLESSEY	0412+	41	DIP8
SN27541DRZR	from hqew, 现货 正润电子	TI	1111+	2460	QFN
SN65HVD33DR	from hqew, 现货 正润电子	TI	09+	460	SOP
SN65LBC184DR	from hqew, 现货 正润电子	TI	35M	44	SOP8
SN74AVC8T245PWR	from hqew, 现货 正润电子	TI	9BK	20	TSSOP24
SN74F244N	from hqew, 现货 正润电子	TI	DIP	825	51AX09K
SN74HC163D	from hqew, 现货 正润电子	TI	87A8EH	490	SOP
SN74HC244N	from hqew, 现货 正润电子	TI	14EGGF	5	DIP
SN74HC32D	from hqew, 现货 正润电子	TI	03AGPQ	440	SOP
SN74HC32N	from hqew, 现货 正润电子	TI	10+	15	DIP
SN74HC374N	from hqew, 现货 正润电子	TI	13+	10	DIP14
SN74LC07A	from hqew, 现货 正润电子	TI	00+	292	SSOP14
SN74LS399N	from hqew, 现货 正润电子	TI	DIP	265	J807X
SN74LVC1G08DBVR	from hqew, 现货 正润电子	TI	12+	10	SOT23
SP208EEA	from hqew, 现货 正润电子	SIPEX	07+	39	SSOP
SP208EET	from hqew, 现货 正润电子	SIPEX	05+	7	SOP
SP213ET	from hqew, 现货 正润电子	SIPEX	0716+	7	SOP
SP232 ECN/CAN/AEN	from hqew, 现货 正润电子	SP	0526+	142	SOP16
SP232ECT	from hqew, 现货 正润电子	SIPEX	0901+	100	SOP
SP233AET	from hqew, 现货 正润电子	SIPEX	07+	9	SOP
SP2920S33	from hqew, 现货 正润电子	SIPEX	0641+	5	SOP8
SP3070EEN	from hqew, 现货 正润电子	SP	0524+	8	SOP14
SP312ACT	from hqew, 现货 正润电子	SIPEX	0620+	15	SOP
SP320ACF	from hqew, 现货 正润电子	SIPEX	0643+	3	QFP80
SP3222ECY	from hqew, 现货 正润电子	SIPEX	04+	8	TSSOP
SP3223EEA	from hqew, 现货 正润电子	SIPEX	05+	191	SSOP
SP3232EEN	from hqew, 现货 正润电子	SIPEX	12+	62	SOP
SP3243ECA	from hqew, 现货 正润电子	SIPEX	05+	996	SSOP
SP3485EN	from hqew, 现货 正润电子	SIPEX	0640+	40	SOP8
SP3490CN	from hqew, 现货 正润电子	SIPEX	06+	116	SOP8
SP385AS12	from hqew, 现货 正润电子	SIPEX	06+	47	SOP8
SP485EEN	from hqew, 现货 正润电子	SIPEX	06+	17	SOP8
SP5055S	from hqew, 现货 正润电子	MITEL	0120+	88	SOP16
SPX1117M3-3.3	from hqew, 现货 正润电子	SIPEX	06+	115	SOT223
SST28SF040A-120-4I-NH	from hqew, 现货 正润电子	SST	0443+	113	PLCC
SST39VF040-70-4C-NH	from hqew, 现货 正润电子	SST	0540+	99	PLCC32
SST39VF080-70-4C-EIE	from hqew, 现货 正润电子	SST	0628+	1450	TSSOP
SST49LF020A-33-4C-NHE	from hqew, 现货 正润电子	ISSI	10+	151	PLCC
ST90T40C6	from hqew, 正润电子	ST	10+	1207	PLCC
STC11L04E-35I-SOP16	from hqew, 现货 正润电子	STC	1217+	8	SOP
STC12C5A08S2-35I	from hqew, 现货 正润电子	STC	QFP44	5	1149
STK402-950	from hqew, 正润电子	SANYO	03+	70	HYB-24
STLC3055A66	from hqew, 现货 正润电子	TI	0406+	4	QFP64
STLC3055Q	from hqew, 现货 正润电子	ST	0737+	9	QFP
STLC30R80	from hqew, 现货 正润电子	ST	0308+	2	QFP44
STM32F103C8T6	from hqew, 正润电子	ST	13+	352	QFP
SYM0392123	from hqew, 现货 正润电子	HARRIS	9942+	61	SOP18
T5229ML	from hqew, 现货 正润电子	LUCENT	10+	580	PLCC44
T7115MC	from hqew, 现货 正润电子	LUCENT	10+	1817	PLCC68
T7201MC	from hqew, 现货 正润电子	LUCENT	10+	672	PLCC68
T7256ML	from hqew, 现货 正润电子	LUCENT	10+	1352	PLCC44
T7260MC	from hqew, 现货 正润电子	LUCENT	10+	1105	PLCC44
T7263ML	from hqew, 现货 正润电子	LUCENT	10+	114	PLCC44
T7281	from hqew, 正润电子	LUCENT	10+	1212	PLCC44
T7289APL4	from hqew, 现货 正润电子	LUCENT	10+	118	DIP28
T7506AML2	from hqew, 现货 正润电子	LUCENT	10+	660	PLCC
T7548	from hqew, 现货 正润电子	LUCENT	10+	975	PLCC28
TA7611AP	from hqew, 正润电子	TOSHIBA	10+	2000	DIP
TC14433COG	from hqew, 现货 正润电子	MICROCHIP	0144+	20	SOP
TC4432COA	from hqew, 现货 正润电子	TC	10+	19	SOP
TC58FVT321FT-10	from hqew, 现货 正润电子	TOSHIBA	05+	869	TSOP48
TC9163	from hqew, 正润电子	TOSHIBA	10+	1208	SOP
TCA520B	from hqew, 正润电子	PHILIPS	10+	207	DIP
TD1501H-5/ADJ	from hqew, 正润电子	TD	11+	20000	TO-22026
TD2676	from hqew, 正润电子	TD	11+	20000	SOP8
TD62783APG	from hqew, 现货 正润电子	TOSHIBA	1319+	10	DIP18
TD6810ADJ	from hqew, 正润电子	TD	11+	20000	SOP8
TDA11135PS/V3/3	from hqew, 现货 正润电子	NXP	11+	1	DIP-64
TDA1185A	from hqew, 现货 正润电子	MOTOROLA	02+	175	DIP
TDA7052A	from hqew, 现货 正润电子	PHILIPS	SOP	1365	02
TDA7404D	from hqew, 现货 正润电子	ST	0446+	1028	SOP-28
TE28F640J3C120	from hqew, 现货 正润电子	INTEL	0928+	322	SSOP
TE28F800B5B90	from hqew, 现货 正润电子	INTEL	0103+	1000	TSSOP
TEA1067T	from hqew, 现货 正润电子	PHILIPS	10+	239	SOP
TIL113	from hqew, 现货 正润电子	TOSHIBA	1307+	25	DIP6
TIP30CG	from hqew, 现货 正润电子	ON SEMI	12+	2195	TO220
TL081MJG	from hqew, 现货 正润电子	TI	76NLLN	81	DIP
TL082MJG	from hqew, 现货 正润电子	TI	77KLZN	83	DIP
TL16C450FN	from hqew, 现货 正润电子	TI	10+	43	PLCC
TL16C554AFN	from hqew, 现货 正润电子	TI	10+	104	PLCC
TL431	from hqew, 现货 正润电子	WS	0818+	80	TO-92
TL431CDR	from hqew, 现货 正润电子	TI	00+	2500	SOP8
TLC2202CP	from hqew, 正润电子	TL	10+	1219	DIP
TLC2543I	from hqew, 现货 正润电子	TI	71A787T	80	SOP
TLC555IDRG	from hqew, 现货 正润电子	TI	9AM	4	SOP
TLV5617AID	from hqew, 正润电子	TI	10+	1211	SOP
TMP01	from hqew, 现货 正润电子	AD	SOP	24	04
TMS320C50PQA57	from hqew, 现货 正润电子	TI	54AD3	40	QFP
TMS320C6411AZLZ	from hqew, 现货 正润电子	TI	09+	10	BGA
TMS320C6414EGLZ6E3	from hqew, 现货 正润电子	TI	08+	6	BGA532
TMS320C6416TBGLZA8	from hqew, 现货 正润电子	TI	96AFYW	1	BGA
TMS320C6713BGDP	from hqew, 现货 正润电子	TI	10+	63	BGA
TMS320DM642AZDK7	from hqew, 现货 正润电子	TI	08+	1	BGA
TMS320F2808PZA	from hqew, 现货 正润电子	TI	1214+	138	QFP100
TMS320LC549PGE80	from hqew, 现货 正润电子	TI	10+	241	QFP144
TMS320VC33PGE120	from hqew, 现货 正润电子	TI	92A73RW	22	QFP
TMS320VC5402PGE100	from hqew, 现货 正润电子	TI	09+	162	QFP
TMS320VC5416PGE160	from hqew, 现货 正润电子	TI	95AD1YW	202	QFP
TOP222YN	from hqew, 现货 正润电子	POWER	11+	140	TO220
TP3070V	from hqew, 正润电子	NS	10+	1207	PLCC
TPC1020AFN-084C	from hqew, 现货 正润电子	TI	10+	128	PLCC
TPIC2701N	from hqew, 现货 正润电子	TI	10+	175	DIP16
TPS54310PWP	from hqew, 现货 正润电子	TI	71M	4	TSSOP
TPS7233QDR	from hqew, 现货 正润电子	TI	10+	10390	SOP8
TPS73218	from hqew, 现货 正润电子	TI	05+	18	SOT223
TPS78601	from hqew, 现货 正润电子	TI	07+	14	SOT223
TPS79425	from hqew, 现货 正润电子	TI	05+	8	SOT223
TPS79516	from hqew, 现货 正润电子	TI	06+	9	SOT223
TPS79601	from hqew, 现货 正润电子	TI	06+	7	SOT223
TS3V330DGVR	from hqew, 现货 正润电子	TI	07+	200	TSSOP
TSB41AB1PHP	from hqew, 现货 正润电子	TI	05+	32	QFP
U3761MB-T	from hqew, 现货 正润电子	AT	0811+	495	SMD
UAF42AU	from hqew, 现货 正润电子	BB/TI	0555+	15	SOP
UC2544DW	from hqew, 现货 正润电子	TI	10+	337	SOP16
UC2842ADW	from hqew, 现货 正润电子	ON SEMI	5AWTY	24	SOP
UC2844DG	from hqew, 现货 正润电子	TI	10+	32	SOP14
UC2907DW	from hqew, 现货 正润电子	TI	10+	42	SOP16
UC3823DW	from hqew, 现货 正润电子	TI	10+	412	SOP
UC3824DW	from hqew, 现货 正润电子	TI	10+	91	SOP16
UC3844AD	from hqew, 现货 正润电子	TI	10+	538	SOP14
UC3871DW	from hqew, 现货 正润电子	TI	10+	614	SOP18
UC3872DW	from hqew, 现货 正润电子	TI	10+	2274	SOP16
UC5602DW	from hqew, 现货 正润电子	TI	10+	110	SOP28
UC80330D	from hqew, 正润电子	TI	10+	1205	SOP
UC80938	from hqew, 现货 正润电子	TI	10+	109	SOP16
UC80989DWP	from hqew, 现货 正润电子	TI	10+	109	SOP28
UCC3580D-1	from hqew, 现货 正润电子	TI	10+	545	SOP16
UCC3813D	from hqew, 现货 正润电子	TI	10+	40	SOP
UCC3957	from hqew, 现货 正润电子	TI	10+	133	SOP
UCN5832EP	from hqew, 现货 正润电子	ALLEGRO	07+	2	PLCC
UCN5841LW	from hqew, 现货 正润电子	TI	10+	288	SOP
UDN2917EB	from hqew, 现货 正润电子	ALLEGRO	0324+	141	PLCC
ULN2003APG	from hqew, 现货 正润电子	TOSHIBA	10+	24	DIP
ULN2803AFWG	from hqew, 现货 正润电子	TOSHIBA	10+	22845	SOP
UM92960L	from hqew, 正润电子	UMC	10+	1218	PLCC28
UM92961L	from hqew, 正润电子	UMC	10+	1218	PLCC28
UPD1724GB-586-1A7	from hqew, 现货 正润电子	NEC	0004+	280	SOP
VT8251	from hqew, 正润电子	VIA	06+	2000	BGA
W2465S-70LL	from hqew, 现货 正润电子	WINBOND	0716+	426	SOP
WLSA8945123764	from hqew, 现货 正润电子	AMIS	0118+	180	SOP16
WM8192	from hqew, 现货 正润电子	WM	05+	11	SMD
WM8252S	from hqew, 现货 正润电子	WM	05+	1099	SSOP-20
WM8711LG	from hqew, 现货 正润电子	WM	55AA9RD	8	QFN
WM8768GEDS	from hqew, 现货 正润电子	WM	04+	67	SSOP
WM8950G	from hqew, 现货 正润电子	WM	10+	116	QFN
WM9712G	from hqew, 现货 正润电子	WM	06+	671	QFN
WM9713G	from hqew, 现货 正润电子	WM	10+	381	QFN
X25020	from hqew, 现货 正润电子	XICOR	10+	1647	SOP8
X5045SG	from hqew, 正润电子	XICOR	10+	1213	SOP
X9221WS	from hqew, 现货 正润电子	XIC0R	0440+	184	SOP-20
X9241AMS	from hqew, 现货 正润电子	INTERSIL	0629+	27	SOP
X9313WD	from hqew, 现货 正润电子	INTERSIL	0743+	4	SOP8
X9C103P	from hqew, 正润电子	XICOR	10+	210	DIP
X9C503S	from hqew, 现货 正润电子	XICOR	10+	96	SOP
XC18V01	from hqew, 正润电子	XILINX	10+	1205	PLCC
XC18V02-VQ44C	from hqew, 正润电子	XILINX	10+	268	QFP44
XC2S30-6TQG144C	from hqew, 现货 正润电子	XILINX	07+	10	QFP
XC2V6000-4FF1152C	from hqew, 现货 正润电子	XILINX	0506+	5	BGA
XC3030A-7PC44C	from hqew, 现货 正润电子	XILINX	0425+	26	PLCC44
XC3042A7VQ100I	from hqew, 现货 正润电子	XILINX	0820+	7	QFP
XC3130A-09PQ100C	from hqew, 现货 正润电子	XILINX	05+	985	QFP
XC3S100E-4VQ100C	from hqew, 现货 正润电子	XILINX	0949+	2	QFP
XC3S4000-5FGG900C	from hqew, 现货 正润电子	XILINX	0813+	75	BGA
XC3S400-4FG320I	from hqew, 现货 正润电子	XILINX	0905+	1	BGA
XC4VLX80-10FFG1148C	from hqew, 现货 正润电子	XILINX	10+	23	BGA
XC5204-6TQG144I	from hqew, 现货 正润电子	XILINX	0825+	12	QFP
XC68HC812A4CPV8	from hqew, 现货 正润电子	XILINX	10+	158	QFP112
XC95144XL-10TQ100I	from hqew, 现货 正润电子	XC	10+	50	QFP
XC95144XL-10TQ144C	from hqew, 现货 正润电子	XILINX	0903+	739	QFP
XC95288XL-7PQG208C	from hqew, 现货 正润电子	XILINX	0813+	96	QFP
XC9572XL-7VQG64I	from hqew, 现货 正润电子	XILINX	0936+	73	QFP
XCS10-3TQ144C	from hqew, 正润电子	XILINX	07+	600	QFP
XCS10XL-4TQG144C	from hqew, 现货 正润电子	XILINX	0640+	9	QFP
XCS30-3VQ100C	from hqew, 现货 正润电子	XILINX	10+	181	QFP100
XCS30XL-4PQ240C	from hqew, 现货 正润电子	XILINX	0313+	363	QFP
XCV150-4FG456I	from hqew, 现货 正润电子	XILINX	0813+	2	BGA456
XRC5613D	from hqew, 现货 正润电子	XR	9738+	148	QFP
Z7S	from hqew, 现货 正润电子	ST	06+	89	SOT223
Z86E0412PSC	from hqew, 现货 正润电子	ZILOG	DIP	20	0517
ZPSD312-B-15	from hqew, 现货 正润电子	WSI	10+	73	PLCC
ZXBM1015	from hqew, 现货 正润电子	ZETEX	0641+	42	TSSOP
13665-501	from hqew, 现货 正润电子	AMIS	0227+	20	SOP
1N5819/SS14	from hqew, 现货 正润电子	国产	SS14	715	SMA
1SMA78CAT3	from hqew, 现货 正润电子	ON SEMI	DO214AC	37	SOP
2SC3356	from hqew, 现货 正润电子	NEC	11+	10	sot23
3296W-50K	from hqew, 现货 正润电子	BOURNS	13+	30	DIP
4N35	from hqew, 现货 正润电子	MOTOROLA	DIP6	50	0838
700140FB	from hqew, 现货 正润电子	ON SEMI	01+	75	SOP
73K224L-28IH	from hqew, 现货 正润电子	TDK	0421+	10	PLCC
74AC244SCX	from hqew, 现货 正润电子	FAIRCHILD	8819+	114	DIP
74AC245	from hqew, 现货 正润电子	NS	92+	21	SOP
74AC24D	from hqew, 现货 正润电子	TI	8619+	11	DIP
74AC573SCX	from hqew, 现货 正润电子	FCS	0019+	32	SOP
74AHC244PW	from hqew, 现货 正润电子	NXP	0240+	249	TSSOP
74F240PC	from hqew, 现货 正润电子	FAIRCHILD	04+	10	DIP
74FCT541ATQCT	from hqew, 现货 正润电子	TI	0244+	855	SSOP
74HC00D	from hqew, 现货 正润电子	NXP	12+	30	SOP
74HC04D	from hqew, 现货 正润电子	PHILIPS	1040+	1500	SOP
74HC04P	from hqew, 现货 正润电子	PHILIPS	8N16	7	DIP-14
74HC139D	from hqew, 现货 正润电子	NXP	10+	5	SOP
74HC373GS	from hqew, 现货 正润电子	NEC	00+	320	SOP
74HC4066D	from hqew, 现货 正润电子	PHILIPS	SOP14	100	0629
74LS04NSR	from hqew, 现货 正润电子	TI	64A8V9	48	SOP
74LV32	from hqew, 现货 正润电子	PHILIPS	03+	435	SOP
78M18	from hqew, 现货 正润电子	UTC	TO252	21	03
88SA8040-B1-TBC1	from hqew, 现货 正润电子	MARVELL	0907+	136	QFP
A965	from hqew, 现货 正润电子	TOSHIBA	11+	70	TO92
AB7952C	from hqew, 现货 正润电子	ON SEMI	0462+	104	SOP14
ABS25-32.768KHZ-6-T	from hqew, 现货 正润电子	ABRACON	12+	1670	SMD-DIP
ACS1085S	from hqew, 现货 正润电子	ST	07+	12	SOT223
ACU50750	from hqew, 现货 正润电子	ANADIG	0520+	2500	SOP
AD1848KP	from hqew, 现货 正润电子	AD	11+	40	PLCC68
AD1869AYRS	from hqew, 现货 正润电子	AD	06+	28	SSOP
AD1958YRSZ	from hqew, 现货 正润电子	AD	06+	3	SSOP
AD633JN	from hqew, 现货 正润电子	AD	11+	287	DIP
AD660BRZ	from hqew, 现货 正润电子	AD	10+	114	SMD
AD669AR	from hqew, 现货 正润电子	AD	0611+	126	SOP
AD706AN	from hqew, 现货 正润电子	AD	0024+	298	DIP
AD71030AR	from hqew, 现货 正润电子	AD	06+	188	SOP
AD73311LARS	from hqew, 现货 正润电子	AD	05+	1293	SOP
AD73360LAR	from hqew, 现货 正润电子	AD	0726+	450	SOP
AD7390AR	from hqew, 现货 正润电子	AD	0523+	58	SOP-8
AD7729ARU	from hqew, 现货 正润电子	AD	06+	183	TSSOP
AD7797BRUZ	from hqew, 现货 正润电子	AD	1341+	184	TSSOP
AD7811YRU	from hqew, 现货 正润电子	AD	06+	14	SOP
AD7865YS	from hqew, 现货 正润电子	AD	0930+	2	QFP
AD7891BSZ-2	from hqew, 现货 正润电子	AD	0805+	197	QFP
AD790JN	from hqew, 现货 正润电子	AD	11+	259	DIP
AD80066KRSZ	from hqew, 现货 正润电子	AD	0937+	4	SOP
AD8022AR	from hqew, 现货 正润电子	AD	00+	797	SMD
AD8159ASVZ	from hqew, 现货 正润电子	AD	0936+	10	QFP
AD815ARB-24-REEL	from hqew, 现货 正润电子	AD	0039+	6000	SOP24
AD829JN	from hqew, 现货 正润电子	AD	0845+	115	DIP
AD8350AR20	from hqew, 现货 正润电子	AD	12+	107	SOP8
AD835AR	from hqew, 现货 正润电子	AD	0612+	41	SOP-8
AD9226AST	from hqew, 现货 正润电子	AD	0417+	199	QFP
AD9844AJST	from hqew, 现货 正润电子	AD	0938+	89	QFP
AD9873JS	from hqew, 现货 正润电子	AD	0516+	50	QFP100
AD9888KSZ-170	from hqew, 现货 正润电子	AD	0920+	550	QFP
ADC0804LCWM	from hqew, 现货 正润电子	AD	06+	8	SOP-20
ADE7755ARSZ	from hqew, 现货 正润电子	AD	07+	1242	SSOP24
ADM202EARU	from hqew, 现货 正润电子	AD	0415+	960	TSSOP
ADM485JR	from hqew, 现货 正润电子	AD	0520+	2500	SOP-8
ADM705AR	from hqew, 现货 正润电子	AD	0930+	50	SOP
ADM705ARZ	from hqew, 现货 正润电子	AD	0930+	1007	SOP
ADP3110	from hqew, 现货 正润电子	AD	07+	262	SOP8
ADP3120A	from hqew, 现货 正润电子	AD	07+	971	SOP8
ADP3338AKC-2.5	from hqew, 现货 正润电子	AD	07+	149	SOT223
ADP3339AKC-1.8	from hqew, 现货 正润电子	AD	06+	39	SOT223
ADS7805U	from hqew, 现货 正润电子	AD	55ZG745	95	SOP-28
ADS7809U	from hqew, 现货 正润电子	AD	05+	14	SOP
ADS7846	from hqew, 现货 正润电子	BB	11+	888	SSOP16
ADSP-2181KS-160	from hqew, 现货 正润电子	AD	0545+	9	QFP
ADSP-2183KSTZ-210	from hqew, 现货 正润电子	AD	09+	117	QFP100
ADSP2183KSTZ-210	from hqew, 现货 正润电子	AD	0935+	110	QFP
ADSP-2189MKSTZ-300	from hqew, 现货 正润电子	AD	0722+	494	QFP
